Platform,URL,Product_Name,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=784230725200,云米鲲鹏PRO烟机28m³大吸力聚能猛火灶一级能效烟灶联动厨电套装,784230725200,784230725200,2899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=783305466570,云米智能烘干晾衣架语音声控离线全自动升降阳台LED照明Smart超薄,783305466570,783305466570,1299,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=783304689053,【声控晾衣架】云米智能电动晾衣架无线遥控大容量自动升降控制,783304689053,783304689053,999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=774960777953,蓝调2燃气热水器13L,6923185655688,774960777953,679,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=767193647325,门锁掌静脉,6923185655398,767193647325,1104,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=765112154467,小鲸鱼 马桶盖,6923185654537,765112154467,699,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=763759392708,云米AI油烟机 鲲鹏Pro,6923185605379,763759392708,1999,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=761822913595,云米智能马桶 小鲸鱼 2 Pro,6923185654575,761822913595,2399,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=743885774552,云米蓝调智能门锁（基础版）,6923185655381,743885774552,499,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=739863611562,云米AI油烟机 Smart 2 Pro,6923185653516,739863611562,1499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=705715580268,智能门锁锂电池(5000mAh),6923185652953,705715580268,114,99,高价待调整,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=697436012016,【新品】云米120°超广角猫眼全自动智能门锁家用客厅室内高清大屏,697436012016,697436012016,999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=691819698413,云米电热水器50/60升洗澡家用浴室速热大容量省电防漏电警示安全,691819698413,691819698413,799,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=661859626284,小海豚-40L-2000w热水器,6923185681281,661859626284,599,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=657344402006,云米油烟机蓝调,6923185650973,657344402006,859,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=635152751061,【全域烘干】云米全自动升降式智能室内嵌入式折叠晾衣机Super2Y,635152751061,635152751061,1699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=620077061933,云米嵌入式冰洗套装500升超薄十字四门冰箱&12KG大容量洗烘一体,620077061933,620077061933,6499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=620029199628,云米冰洗套装510升嵌入式风冷冰箱&12公斤大容量洗烘一体洗衣机,620029199628,620029199628,5899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=618360171773,云米超薄烟灶热套装飓风吸力抽油烟机5.2KW聚能灶超薄双胆热水器,618360171773,618360171773,4599,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=615426357041,云米空调1.5匹一级能效变频冷暖两用节能家用挂机 AI全域风Super3,615426357041,615426357041,3099,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=614821960857,云米大容量冰洗套装603升独立制冰冰箱&10KG全自动洗烘一体洗衣机,614821960857,614821960857,4468,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=614813745328,云米超薄嵌入式冰洗套餐500升风冷无霜冰箱&10公斤洗烘一体洗衣机,614813745328,614813745328,5566,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=604410073495,VIOMI云米冷热管线机饮水机壁挂式双出水台式管线机UV杀菌,604410073495,604410073495,899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=602716906408,【升级】云米空调1.5匹智能变频冷暖新一级舒适风空调挂机 Smart3,602716906408,602716906408,2199,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=600491440603,【新品】云米空调1.5匹智能变频冷暖新三级舒适风空调挂机 Smart3,600491440603,600491440603,2099,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=600131174099,【美妆超薄零嵌】云米510升嵌入式双开门一级风冷无霜银离子冰箱,600131174099,600131174099,2798,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=583103526676,【新品上市】云米嵌入式母婴冰箱十字四开门家用变频风冷无霜513L,583103526676,583103526676,4499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=573873753845,云米前置过滤器Super智能自动冲洗全屋前置净水器家用自来水冲洗,573873753845,573873753845,599,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=551388417367,【田曦薇推荐】云米扫地机器人扫拖一体语音全自动智能吸尘器Pro,551388417367,551388417367,999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=540840221349,云米净水器家用厨下式直饮水过滤器RO反渗透无陈水母婴直饮1200G,540840221349,540840221349,1999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=539854309519,云米12KG滚筒洗衣机家用全自动大容量洗烘一体机防抖动超薄全嵌,539854309519,539854309519,3699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=539850688350,【美妆超薄零嵌】云米冰箱609mm嵌入式风冷无霜AI双变频一级510升,539850688350,539850688350,3499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=535675329481,云米石墨烯踢脚线电暖器加湿家用速热取暖器节能室内暖风机电暖气,535675329481,535675329481,499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=534931901352,云米净水器家用直饮ro反渗透SuperY 1200G管线机前置过滤器套装,534931901352,534931901352,2699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=525667451666,【大屏冰箱】云米超薄全嵌入式T型冰箱三门一级变频风冷无霜412升,525667451666,525667451666,5999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=521949122103,云米一体智能马桶座圈加热一键清洗虹吸离座自动冲水小金龙增压版,521949122103,521949122103,2999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=516748248645,云米电热水器8L小厨宝家用厨房速热储水式节能厨房神器VEW0831,516748248645,516748248645,499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=515237643272,云米电热水器AI美肤洗 780mm超薄 1级能效双胆三管速热 Super2Pro,515237643272,515237643272,1699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=495274606168,【田曦薇推荐】云米智能洗地机超薄双贴边大吸力超长续航 Smart2,495274606168,495274606168,1799,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490426355421,500L十字门冰箱,6923185651123,490426355421,3199,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490150938954,【安享王空调3匹】云米柜机变频冷暖家用商用智能自清洁节能三级,490150938954,490150938954,4999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490111298360,云米家用空调1.5匹变频冷暖自清洁手机联网AI静音节能挂机新三级,490111298360,490111298360,2199,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=490081202590,云米即热恒温4档烘干 9重安全防护 智能低压系统 Nano2E,490081202590,490081202590,1999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=480070620581,【冷热直饮套装】云米净水器家用厨下管线机套装一键即热制冷直饮,480070620581,480070620581,2399,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=472256690941,云米智能马桶即热活水清洗家用卫生间恒温烘干抗菌低压系统Nano2E,472256690941,472256690941,2499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=466437108089,云米TDS水质检测笔测水质仪饮用水检测器家用自来水水质测试仪器,466437108089,466437108089,99,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=463332030781,【吸扫拖3合1】云米全自动集尘扫地吸尘机器人alpha2pro清洁一体,463332030781,463332030781,1799,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=452924828720,云米净饮一体机台式净水器即热型饮水机家用免安装X2minimango,452924828720,452924828720,899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=431395946988,云米侧吸烟灶套装大吸力抽油烟机5.0KW燃气灶厨房家用智能wingS1,431395946988,431395946988,1399,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=427349642190,（有）云米净饮一体机台式净水器即热型饮水机净水器水过滤机,427349642190,427349642190,1089,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=423988590355,云米净水器super Y 1200G滤芯复合滤芯RO滤芯,423988590355,423988590355,100,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=423724952357,云米燃气热水器即热零冷水双增压 3重防冻 4段燃烧 5重净化 Super,423724952357,423724952357,1999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=414747194884,云米净饮一体机台式净水器即热型饮水机家用免安装X2加一支滤芯套,414747194884,414747194884,1199,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=413986425773,蓝调智能门锁（人脸猫眼版）,6923185654650,413986425773,709,,百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=408451368894,云米智能全自动一体马桶恒温座圈臀部清洗虹吸自动冲水家用小金龙,408451368894,408451368894,2399,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=407741710364,云米25m³顶侧爆吸大吸力智目吸烟机 5.2KW聚能猛火灶烟灶套装家用,407741710364,407741710364,3699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=405167616548,云米净水器家用直饮厨下式RO反渗透超滤净水机无桶小白龙800G,405167616548,405167616548,1599,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=405069782417,【升级小海豚】云米净水器800G通量&竹炭滤芯厨下式RO反渗透家用,405069782417,405069782417,1099,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=403868159413,云米蒸烤一体机厨房家用嵌入式蒸烤箱45L大蒸汽电烤箱VSO4501-B,403868159413,403868159413,1999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=391465779831,云米热水器13L家用智能洗澡燃气热水器水气双调恒温液化气,391465779831,391465779831,999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=383502560587,【田曦薇推荐】云米落地扇直流变频台立两用无极调速小爱语音联网,383502560587,383502560587,329,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=383400493031,云米智能即热式家用饮水机1键即热电热水壶Tee mini 1.8L水吧,383400493031,383400493031,269,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=382839923175,云米顶侧双吸烟灶套装22m³大吸力抽油烟机聚能猛火灶节能燃气家用,382839923175,382839923175,1899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=382544460689,【杀毒王2匹】云米家用空调变频冷暖柜机立式客厅智能节能 新三级,382544460689,382544460689,3999,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=376344667102,云米1.5匹家用新风语音空调变频冷暖新一级能效智能恒温免孔安装,376344667102,376344667102,3099,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=375507459489,云米管线机家用直饮机壁挂式UV杀菌加热一体机厨房加热饮水机MG2B,375507459489,375507459489,899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=369184383310,【吸扫拖三合一】云米全自动扫地机器人鲸吸扫地拖地吸尘 Alpha3,369184383310,369184383310,3699,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=366671128859,【干湿分储】云米冰箱超薄变频一级风冷无霜十字冰箱四开门 546升,366671128859,366671128859,3499,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=365033069371,云米全自动智能门锁密码锁家用电子锁防盗指纹锁超长续航eLink 2C,365033069371,365033069371,899,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=365007215970,云米Super Y1200G大通量厨下净水器RO反渗透管线机前置过滤器套装,365007215970,365007215970,2599,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,1359,1899,破价警报 | 百亿活动相关,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=356164755389,【全屋净水三件套装】云米净水器管线机前置过滤器即热小海豚600G,356164755389,356164755389,2299,,正常,2026-04-29 09:35:20,无截图
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=355550841910,【鲜活营养守护先锋奖】云米延鲜AI冰箱一级双变频风冷无霜636升,355550841910,355550841910,3499,,正常,2026-04-29 09:35:20,无截图
